,post_id,content_series,platform,url,impressions,likes,comments,post_content
131262,16985194,3,instagram,https://www.instagram.com/p/CgzjMMBru-S/,342321,20087.0,118.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Flamengo está escalado pra enfrentar o Red Bull Bragantino pelo @brfeminino! 

#MeninasDaGávea #Vam... | Instagram"
131222,19157401,3,instagram,https://www.instagram.com/p/CktbKLxvHTo/,560673,23708.0,118.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar a Universidad do Chile. VAMOS! 

#MeninasDaGávea #VamosFlamengo | Instagram"
147581,18248652,3,instagram,https://www.instagram.com/p/CjLhT1COzZh/,516792,23679.0,126.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

As #MeninasDaGávea estão escaladas para o confronto contra o Botafogo pela semifinal do Carioca Femin... | Instagram"
147594,17818673,3,instagram,https://www.instagram.com/p/CiNKdn2rH-q/,424103,24078.0,114.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar o Fluminense pelo Carioca Feminino. VAMOS! 

#MeninasDaGávea #... | Instagram"
131220,19726707,3,instagram,https://www.instagram.com/p/Cky0TMuPoYO/,487989,22062.0,115.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para encarar o São Paulo em Jaú. Pra cima delas! 

#MeninasDaGávea #VamosFl... | Instagram"
131242,18309244,3,instagram,https://www.instagram.com/p/CjTRoDCr7Gj/,529769,23756.0,122.0,"Flamengo | VAMOS MENGÃO! 💪🔴⚫️
Os #GarotosDoNinho do Sub-20 estão escalados para o confronto da ida contra o América-MG, pela segunda fa... | Instagram"
131230,18879051,3,instagram,https://www.instagram.com/p/CkRAmr0rK7k/,467048,25063.0,110.0,"Flamengo | É DECISÃO!!!

Os #GarotosDoNinho do Sub-17 estão escalados para o confronto da ida contra o Fluminense, pela semifinal do Campeonato C... | Instagram"
131234,18595440,3,instagram,https://www.instagram.com/p/Cj0p9AiLpL6/,500067,24027.0,133.0,"Flamengo | VAMOS MENGÃO!🔴⚫️

Os #GarotosDoNinho do Sub-20 estão escalados para o confronto da ida contra o Fluminense-PI, pelas quartas de ... | Instagram"
147576,18395175,3,instagram,https://www.instagram.com/p/CjdRtE0sbq3/,503645,23561.0,124.0,"Flamengo | VAMOS MENGÃO! 

Os #GarotosDoNinho do Sub-17 estão escalados para o confronto contra o Volta Redonda, pela última rodada da Taça Guan... | Instagram"
131235,18572011,3,instagram,https://www.instagram.com/p/CjyFc3dOj6y/,501206,22646.0,121.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar o Vasco pela ida da semi do Carioca Feminino. Vamos com tudo! 
... | Instagram"
131226,19054593,3,instagram,https://www.instagram.com/p/CklBgOQu1l9/,474215,22252.0,121.0,"NOSSO TIME É A GENTE EM CAMPO! 

As #MeninasDaGávea estão escaladas para a grande decisão. VAMOS! 

#VamosFlamengo | Instagram"
131227,18968414,3,instagram,https://www.instagram.com/p/CkbUWt6Okh3/,454352,22310.0,125.0,"Flamengo | NOSSO TIME É A GENTE EM CAMPO! 

As #MeninasDaGávea estão escaladas para o duelo contra o Botafogo no Caio Martins! #VamosFlamengo | Instagram"
131231,18735425,3,instagram,https://www.instagram.com/p/CkDoXSIuvrQ/,425314,21125.0,113.0,"Flamengo | Hora de seguir a programação do duelo... NOSSO TIME É A GENTE EM CAMPO! 

O Mengão está escalado para enfrentar o Vasco pela semi do... | Instagram"
131105,11243675,3,instagram,https://www.instagram.com/p/CYm1s9drI80/,47275,2961.0,16.0,"Time Flamengo | O nosso time é a gente em quadra! O nosso quinteto titular pro jogo contra o Bauru é esse! 

#VamosFlamengo #NaçãoBRBFla #AtéOFinal | Instagram"
107824,13585138,3,instagram,https://www.instagram.com/p/Ca20T_MO3j9/,20355,1343.0,7.0,"Time Flamengo | Rebecca Moreira, Samantha Rezende e Jeniffer Kathlen são o #PoloFla na Seleção Brasileira. As rubro-negras disputam o Intercontinental... | Instagram"
131322,14447705,2,instagram,https://www.instagram.com/p/CcF1-DClrlA/,1053734,76214.0,1058.0,"Flamengo | Logo mais, às 13h, tem a coletiva de apresentação de Ayrton Lucas e Santos, reforços do Mais Querido para a temporada. Assista na Fla... | Instagram"
131276,16456040,2,instagram,https://www.instagram.com/p/CftgmHSriTV/,634715,57515.0,245.0,"Flamengo | Fique ligado na FlaTV e na FlaTV+! 

Hoje, às 14h, teremos a apresentação do atacante Everton Cebolinha! Não perca! 

Assine agora a ... | Instagram"
72468,11279748,2,instagram,https://www.instagram.com/p/CYpgFcns1Xp/,866241,0.0,0.0,"Alô, Nação! 

Amanhã, às 19h, tem entrevista exclusiva com o técnico @paulosousa6official na FlaTV! 

Não percam! 

#CRF #VamosFla... | Instagram"
131259,17218066,2,instagram,https://www.instagram.com/p/ChHlLgHA7gG/,828850,83855.0,314.0,"Flamengo | Fique ligado na FlaTV! 

Às 12h, teremos a apresentação do lateral-direito Guillermo Varela! Não perca! 

🇺🇾❤️🖤

#VamosF... | Instagram"
131288,16049420,2,instagram,https://www.instagram.com/p/CfEL1MdOW7D/,446677,26292.0,303.0,"Flamengo | Confira hoje, às 21h, a entrevista especial com o técnico @dorivaljroficial na FlaTV! 

#CRF | Instagram"
131294,15914068,2,instagram,https://www.instagram.com/p/Cev2u4rLOsn/,444044,16323.0,279.0,"Flamengo | Hoje, às 19h, tem “Análise FlaTV” ao vivo! Acompanhe na FlaTV+! 

#CRF | Instagram"
72466,11434200,2,instagram,https://www.instagram.com/p/CYq4U4NrfIV/,575079,0.0,0.0,"Flamengo | Hoje, às 19h, tem a entrevista exclusiva com o nosso técnico @paulosousa6official na FlaTV! 

Fique ligado! 

#CRF | Instagram"
131265,16910154,2,instagram,https://www.instagram.com/p/Cgt6VUrr94Q/,571812,51183.0,181.0,"Flamengo | É às 20h tem um papo especial com o volante Arturo Vidal na FlaTV+! Tá maneiro demais! É só chegar, Nação! 

#CRF | Instagram"
72451,13257100,2,instagram,https://www.instagram.com/p/Cah2tbYrSPp/,537313,0.0,0.0,"Flamengo | Também amanhã, tem entrevista especial com o técnico do @sescrjflamengo, @bernardinho_oficial, na FlaTV! Vai ao ar às 17h30! Não per... | Instagram"
131275,16456039,2,instagram,https://www.instagram.com/p/CftijLqrU_a/,415395,29668.0,119.0,"Flamengo | Acompanhe o treino desta quinta-feira ao vivo na FlaTV e na FlaTV+! Começa às 14h30! 

Lembrando que teremos um tempo extra da atividad... | Instagram"
131215,20139489,2,instagram,https://www.instagram.com/p/ClCQkk8JBWJ/,776389,46629.0,167.0,"Flamengo | O capitão @diegoribas10 relembra as suas grandes conquistas com o Manto na FlaTV a partir das 19h! Não perca! 

#CRF | Instagram"
131304,15399089,2,instagram,https://www.instagram.com/p/CdvXAjEL4Dw/,371907,18184.0,129.0,Flamengo | Ele arrebentou na vitória do Mengão sobre a Universidad Católica e hoje conversa com a gente no “Resenha do Craque”! Começa às 1... | Instagram
131269,16662371,2,instagram,https://www.instagram.com/p/CgMaqDrLR9q/,444850,30502.0,530.0,"Flamengo | Acompanhe às 11h20, na FlaTV e na FlaTV+, a coletiva de imprensa do meia @diegoribas10! 

#CRF #VamosFlamengo | Instagram"
131334,13383049,2,instagram,https://www.instagram.com/p/CakBCwKLLIB/,477249,19681.0,128.0,"Flamengo | Às 17h30, tem entrevista especial com o técnico do @sescrjflamengo, Bernardinho! 

Não perca! 

#FlaVôlei | Instagram"
131290,16034364,2,instagram,https://www.instagram.com/p/CfCMdZKr1PT/,334285,14370.0,206.0,"Flamengo | Hoje, às 19h, tem “Análise FlaTV” na FlaTV+! Fique ligado! 

#CRF | Instagram"
131329,14109701,2,instagram,https://www.instagram.com/p/Cbhy_YkLGuW/,431900,21794.0,109.0,"Flamengo | Acompanhe o treino na FlaTV ao vivaço! 

#VamosFlamengo | Instagram"
131278,16402609,2,instagram,https://www.instagram.com/p/CflwFQNuokf/,369924,15634.0,115.0,"Flamengo | Fique ligado na FlaTV+! 

Hoje, às 19h, tem “Análise FlaTV” ao vivo! Não perca! 

#CRF | Instagram"
131311,15039485,2,instagram,https://www.instagram.com/p/CdOCg-9L7HJ/,330784,14086.0,150.0,"Fique ligado na FlaTV+! 

Daqui a pouco, às 13h, tem “Flala, Vegeta!” com os grandes rubro-negros Sandro Rilho e Marinho! Não perca... | Instagram"
131281,16359814,2,instagram,https://www.instagram.com/p/CfeFwj0rAcV/,328662,15546.0,112.0,"Flamengo | Fique ligado na FlaTV+! 

Hoje, às 12h30, tem “Resenha do Craque” com o nosso zagueirão @leopereira4! 

#CRF #VamosFlamengo | Instagram"
66610,13123722,2,instagram,https://www.instagram.com/p/CaZyftPr8Gj/,347861,0.0,0.0,"Flamengo | BORA PRO KWAI! Depois do ""Resenha do Craque, @lazaro_vinicius10 vai bater um papo com a Nação. Partiu? 

Siga o Mengão na plataforma: ... | Instagram"
131317,14813127,2,instagram,https://www.instagram.com/p/Cc0-VU9pWZU/,334896,14172.0,131.0,"Flamengo | Hoje é dia de Análise FlaTV! 

Daqui a pouco, às 19h, Luana Trindade e Bruno Pet apresentam o programa. Não perca! #CRF | Instagram"
131331,13914490,2,instagram,https://www.instagram.com/p/CbNpYsFrWhS/,315063,22240.0,105.0,"Flamengo | Boa tarde, Nação! Tudo pronto na Sala de Imprensa Jornalista Victorino Chermont. Às 14h30, na #FlaTV, acompanhe a coletiva de apresent... | Instagram"
131271,16518577,2,instagram,https://www.instagram.com/p/Cf3vQVjutX3/,387721,16947.0,154.0,"Flamengo | Fique ligado na FlaTV+! 

Hoje, às 19h, tem “Análise FlaTV” ao vivo! 

Assine agora a FlaTV+ e tenha acesso a conteúdos exclusivos... | Instagram"
131223,19157410,2,instagram,https://www.instagram.com/p/Cksx4c9rHZA/,605358,35272.0,125.0,"Flamengo | Acompanhe na FlaTV a entrevista coletiva da nossa ginasta @rebecarandrade, a nossa campeã mundial! ❤️🖤

#FlaGinástica | Instagram"
131274,16456033,2,instagram,https://www.instagram.com/p/Cft8Su1ro2y/,308124,15300.0,108.0,"Flamengo | Só quem é assinante da FlaTV+ assiste com exclusividade a minutos extras do treino ao vivo de hoje. Acesse flatvmais.com.br, crie o cad... | Instagram"
131236,18547564,2,instagram,https://www.instagram.com/p/CjsZQ4qswyI/,564417,24722.0,135.0,"Flamengo | Fique ligado na FlaTV+! 

Hoje, às 12h30, tem #FlaPress ao vivo! Os apresentadores Jorge Eduardo e Duda Monteiro recebem os craques @rod... | Instagram"
131248,17730292,2,instagram,https://www.instagram.com/p/CiAP5ZvgQya/,434523,22025.0,117.0,"Flamengo | Hoje é dia de #FlaPress na FlaTV+! 

Às 12h, Duda Monteiro e Jorge Eduardo recebem o canoísta multicampeão @isaquias_lx! Não perca! ... | Instagram"
131214,20180191,2,instagram,https://www.instagram.com/p/ClGjoKjLOvy/,570313,18939.0,28.0,"Flamengo | E às 14h tem #FlaPress na FlaTV+! Vamos receber a multicampeã da ginástica @rebecarandrade! Não perca! 

#CRF #FlaGinástica | Instagram"
131241,18377317,2,instagram,https://www.instagram.com/p/CjaYdcsLswr/,461956,21254.0,120.0,"Flamengo | Hoje também é dia de #FlaPress na FlaTV+! Duda Monteiro e Jorge Eduardo recebem o meia @diegoribas10 a partir das 14h! Não perca! 

#CRF | Instagram"
131239,18377304,2,instagram,https://www.instagram.com/p/CjbXVHOrX44/,434512,19565.0,121.0,Flamengo | Você viu o que o Diego falou no Fla Press? Ou a história que o José Aldo contou para o Smigol? E o treino ao vivo de sexta? Quem é as... | Instagram
131104,13257131,2,instagram,https://www.instagram.com/p/Cah-aN3ODSu/,50014,2439.0,8.0,"Time Flamengo | Amanhã tem entrevista especial com o técnico do @sescrjflamengo, @bernardinho_oficial, na FlaTV! Vai ao ar às 17h30! Não perca! 

#Fl... | Instagram"
